start	end	text
3167560	3169560	gets put on DBTCA's board.
3173560	3176560	So we've got a bunch of DBTCA history here.
3176560	3179560	And he felt he was being set up now at this point.
3179560	3181560	He didn't really feel he was being set up.
3181560	3183560	He felt like he needed to...
3183560	3186560	There was some concern over him feeling set up
3186560	3188560	for what was about to happen at Deutsche Bank
3188560	3190560	according to the therapist.
3191560	3193560	I don't think that's quite right.
3193560	3195560	There's to be a fall guy, in a sense.
3195560	3196560	I think he...
3196560	3198560	Because he saw what was coming.
3198560	3200560	I don't think he saw what was coming.
3200560	3202560	I think he viewed...
3202560	3205560	What do you mean there's the DOJ investigations?
3205560	3207560	We'll get there. Don't worry. I promise you.
3207560	3210560	There's a DOJ investigation involved in your dad?
3210560	3211560	You're the one that told me that.
3211560	3213560	I'm kidding, man. God!
3213560	3214560	Monty, okay.
3214560	3215560	Just be patient.
3215560	3218560	Allow me my narrative pasting.
3219560	3222560	So, what we do know about Bill at that point
3222560	3223560	is that he views...
3223560	3225560	Allow me my narrative pasting.
3225560	3228560	He feels like
3228560	3231560	he is kind of being wedged into a doubly.
3231560	3232560	He doesn't really want,
3232560	3234560	but he's just been publicly humiliated twice.
3234560	3235560	Yeah.
3235560	3237560	And this is kind of face-saving
3237560	3239560	and it's some way to get a little bit of lost status back.
3239560	3240560	Yeah, that's right.
3240560	3241560	He's not getting...
3241560	3243560	I mean, he's getting paid a lot by human standards,
3243560	3244560	but not by bankers.
3244560	3246560	It's an extra hundred grand.
3248560	3250560	So, around that time,
3250560	3253560	Bill and
3253560	3256560	Aala reconnect with Scott Mitchell.
3256560	3257560	Do you know Scott Mitchell?
3257560	3259560	Yeah, he's come a few times.
3259560	3260560	He's Edson's son.
3260560	3261560	Right.
3261560	3265560	And they hadn't seen each other in a decade,
3265560	3267560	but in 2012,
3267560	3269560	Scott happened to sit down for lunch
3269560	3271560	or something with Anshu.
3271560	3273560	Anshu pushed the two of them to...
3273560	3276560	pushed the Mitchell and Brooks McClanns
3276560	3277560	to like...
3277560	3278560	because they'd been...
3278560	3279560	there's a huge following up
3279560	3282560	because Bill and Aala had supported...
3282560	3283560	Estelle.
3283560	3284560	Estelle, which, you know,
3284560	3285560	not surprisingly,
3285560	3287560	Susan and her kids
3287560	3288560	viewed as a betrayal.
3288560	3289560	Right.
3289560	3294560	And Scott is...
3294560	3296560	both Bill and Scott
3296560	3297560	agree to a meeting.
3297560	3298560	They book reservations for lunch
3298560	3299560	and then they keep...
3299560	3300560	each of them keeps canceling.
3300560	3301560	Right.
3301560	3302560	And finally,
3302560	3304560	they get thanks to some product
3304560	3305560	from Bill's assistant.
3305560	3308560	They finally, like, plan for lunch.
3308560	3310560	And they go to a Japanese restaurant
3310560	3312560	in Union Square, 15 East.
3312560	3314560	And Alessa went to dinner.
3314560	3315560	Okay.
3315560	3318560	And so did Scott's sister.
3318560	3320560	So it was Bill, Alessa, Scott,
3320560	3322560	and Scott's sister, Ella.
3322560	3323560	Okay.
3323560	3326560	12 years since they'd seen each other.
3326560	3328560	And Scott, at this point,
3328560	3331560	is like a spitting image of Edson.
3331560	3333560	And Alessa blurts out
3333560	3335560	the moment they see him.
3335560	3336560	He's Edson.
3336560	3337560	Holy shit.
3337560	3339560	Scott, who's a little bit drunk
3339560	3341560	because he had been so nervous
3341560	3342560	and would, like, just drink a bunch
3342560	3344560	before dinner.
3344560	3345560	You know, sitting down,
3345560	3346560	they're both...
3346560	3348560	Scott's sweating profusely.
3348560	3351560	And your dad ordered some nice wine.
3351560	3352560	The more they drank,
3352560	3353560	the more things calmed down,
3353560	3355560	the more fun they're having.
3355560	3356560	Scott does his...
3356560	3358560	his arm show impersonation.
3358560	3360560	You are smarter than hell and talented.
3360560	3362560	How do we get you up to your metrics?
3362560	3364560	Scott, by the way, is a used car salesman
3364560	3366560	at that point.
3366560	3368560	That's a horrible accent, isn't it?
3368560	3369560	No, that's good.
3369560	3371560	Bill loves it.
3371560	3372560	Laughing.
3372560	3374560	They're bantering about banking.
3374560	3376560	Dinner ends.
3376560	3379560	And Alessa takes the sister aside.
3379560	3382560	The Scott's sister aside and says,
3382560	3384560	this is him looking at pointing
3384560	3386560	at your dad's direction.
3386560	3387560	I haven't seen my father like this
3387560	3389560	since Edson.
3389560	3391560	End of that summer, Bill,
3391560	3394560	and I'll invite Scott up to the house in Brooklyn.
3394560	3397560	I spent the day drinking and reminiscing.
3397560	3400560	And Bill joked about how he dodged a bullet
3400560	3403560	by not getting the chief risk officer job.
3403560	3406560	He tells Scott that he's about to retire,
3406560	3409560	thinking about retiring for a final time.
3409560	3411560	He keeps saying how much he misses Edson.
3411560	3414560	And he keeps asking Scott for a state planning advice.
3414560	3416560	For a state planning advice.
3416560	3418560	Yes, Scott was mystified by that because...
3418560	3419560	2012?
3419560	3421560	This is summer 2012.
3421560	3423560	Scott asked Bill,
3423560	3425560	what would have happened if with Deutsche,
3425560	3426560	Edson hadn't died?
3426560	3428560	It would be a better worship.
3428560	3430560	We would have made less money during the boom,
3430560	3433560	but we would have lost less money
3433560	3435560	during the bust, he said.
3435560	3437560	Hmm.
3437560	3439560	February 2013,
3439560	3441560	annual bonuses get handed out.
3441560	3444560	Bill asks Anchu for a private meeting.
3444560	3447560	Tells Anchu that he's going to retire again.
3448560	3451560	He's tired, he's deflated.
3451560	3453560	He just wants it out.
3453560	3455560	Anchu is laid,
3455560	3458560	there's a million different fires burning inside Deutsche Bank right then.
3458560	3461560	He convinces your dad to stick around
3461560	3464560	for several more months.
3464560	3466560	The...
3466560	3469560	And there's like everywhere you look,
3469560	3471560	there's scandals, everything,
3471560	3474560	all the shoes sitting in the family right now.
3475560	3476560	Well,
3476560	3479560	I mean, today it's a bit worse.
3479560	3481560	I mean, where were the scandals at the time?
3481560	3483560	There were a lot of scandals.
3483560	3484560	Libor?
3484560	3485560	Libor,
3485560	3487560	Russian merit trading was just bubbling up.
3487560	3488560	Okay.
3488560	3490560	There was a tally that the bank did
3490560	3492560	that identified...
3492560	3493560	I'm trying to find this number.
3493560	3494560	The stress test,
3494560	3495560	or before the stress test?
3495560	3497560	The stress test was beginning the problem.
3497560	3498560	There were,
3498560	3500560	in the first eight months of 2013,
3500560	3503560	there were 5,777 requests
3503560	3504560	for information from regulators,
3504560	3506560	which is about one per hour
3506560	3507560	on average,
3507560	3509560	and that's a very, very bad sign.
3509560	3510560	Okay.
3510560	3511560	There's...
3511560	3512560	The net tech, basket trees.
3512560	3514560	Yeah, the Fed is furious,
3514560	3516560	the CFTC is furious,
3516560	3518560	the SEC is investigating.
3518560	3519560	So it's bubbling.
3519560	3520560	Justice Department is starting
3520560	3522560	a bunch of investigations.
3522560	3523560	It's bubbling at this point.
3523560	3525560	It hasn't really come to fruition.
3525560	3526560	It's...
3526560	3529560	their offices are being raided by police.
3529560	3531560	Yeah, it's pretty bad.
3531560	3532560	It's pretty bad.
3532560	3534560	But you're right, it does get worse.
3537560	3538560	So...
3539560	3540560	Oh, look.
3540560	3541560	We switched back to Val for a second.
3541560	3543560	Oh, joy.
3544560	3546560	Val possessed a man of charisma,
3546560	3548560	and he charmed his way into recording studios
3548560	3550560	and meetings with music industry professionals.
3550560	3552560	His catalogue of the songs expanded.
3552560	3554560	He got gigs.
3554560	3556560	It's less lonely with an audience, he told me.
3558560	3559560	Did you see that?
3559560	3560560	Yep.
3562560	3565560	2008, Urban Plaza.
3565560	3566560	You meet Jenny,
3566560	3567560	selling merchandise up front.
3567560	3568560	Yeah.
3569560	3572560	Start dating, she's from New York.
3572560	3573560	Moved to London,
3573560	3575560	two bedroom flat in Pentishtown.
3575560	3576560	Yeah.
3576560	3577560	Good.
3581560	3583560	Your parents paid the rent
3583560	3586560	and distributed roughly 50 grand a year.
3586560	3587560	Is that right?
3588560	3589560	It was...
3590560	3591560	The rent?
3591560	3592560	I mean, including the rent?
3592560	3593560	No, not including the rent.
3593560	3595560	Oh, yeah, it's about $50,000.
3597560	3599560	I'm noting that
3599560	3603560	you really wanted your dad to respect
3603560	3605560	and that you want to please your dad
3605560	3606560	because that's normal.
3606560	3607560	Of course.
3607560	3608560	Yeah, and it's nothing bad.
3608560	3611560	But he also viewed it as the more...
3611560	3613560	the more he viewed you as responsible,
3613560	3615560	the more he would trust you.
3615560	3616560	And there was...
3616560	3618560	I'm mentioning this...
3618560	3619560	I think this was...
3619560	3621560	What's the film producer again?
3621560	3622560	What's his name?
3622560	3623560	Lawrence.
3623560	3624560	No.
3625560	3626560	Jerecki.
3626560	3627560	Jerecki.
3627560	3629560	So you told Jerecki...
3629560	3631560	I guess I'm also trying to...
3631560	3634560	So you propose investment from your dad
3634560	3635560	into Jerecki's business.
3635560	3637560	And you say to Jerecki?
3637560	3639560	I guess I'm also trying to prove to him
3639560	3641560	that I can make sound and confident choices with money.
3641560	3643560	Yeah, I know this was a...
3644560	3646560	David Gran.
3647560	3650560	I was trying to put Jerecki with David Gran
3650560	3653560	for his other book before it was made into...
3655560	3656560	Velocity of Z.
3656560	3658560	So I was trying to put those two together
3658560	3661560	and then Jerecki wanted something about this...
3661560	3662560	You have the email, right?
3662560	3664560	It should all be in that email.
3664560	3665560	I've got the email.
3665560	3667560	And I was trying to put my dad in the middle too.
3667560	3669560	But yeah, it sounds about right.
3669560	3670560	I mean, close enough.
3670560	3672560	So we begin to hear a little bit
3672560	3674560	about your dad's view of you and money.
3674560	3675560	Okay.
3676560	3678560	Enjoy, yes.
3679560	3680560	You're nuts.
3680560	3681560	Earn more...
3681560	3682560	Sorry.
3682560	3683560	You're nuts.
3683560	3684560	Earn some money, he told you.
3684560	3687560	When you're asked for your stipend to be increased.
3687560	3688560	Yes.
3688560	3695560	Another time your allowance was frittered away somehow
3695560	3697560	and you...
3697560	3701560	He moved on to a weekly payment plan instead of a monthly.
3701560	3703560	Yeah, that was a terrible idea.
3705560	3709560	And I know that Bill, like, was pretty short with you sometimes.
3709560	3710560	Yeah.
3710560	3711560	If you meant to annoy, you succeeded.
3711560	3712560	Yeah.
3712560	3713560	I told you I'm on occasion.
3720560	3722560	I'm not sure you're gonna like this part.
3722560	3725560	I'm noting that you had an unkempt beard
3725560	3729560	and while your shoulder length hair was mingy on the sides,
3729560	3731560	the top was as bald as a coot.
3731560	3732560	It's not that bald.
3732560	3733560	It's pretty fucking tall.
3733560	3734560	I mean, come on.
3734560	3735560	There's still some...
3735560	3736560	That's about as bald as a coot.
3736560	3737560	Some strands.
3737560	3738560	Some strands.
3738560	3740560	Is that what you're gonna call that?
3740560	3741560	Some strands left.
3741560	3744560	I'm saying that your clothes were old and tattered
3744560	3746560	and your friends didn't think they were very stylish.
3746560	3749560	Quote, he looked like a right tramp.
3749560	3750560	One of your...
3750560	3752560	Who was this?
3753560	3754560	This was Simon Saren.
3754560	3756560	Simon said that a fucker.
3756560	3757560	Okay.
3757560	3760560	He said you push, push, push some more.
3761560	3764560	That friends could tell that you had money,
3764560	3766560	they didn't quite know where it came from.
3766560	3767560	You would say your mom was an artist
3767560	3768560	and your dad was a math guy,
3768560	3770560	something about algorithms.
3771560	3772560	I never said that.
3772560	3774560	Well, that sounds about right.
3774560	3776560	I said my dad was a banker.
3776560	3778560	He was a math guy.
3780560	3781560	I mean, he was a math guy.
3781560	3782560	That's not inaccurate.
3782560	3783560	It was just vague.
3783560	3785560	Why would I hide that he's a banker?
3785560	3786560	Well, that was actually interesting.
3786560	3787560	I talked to Simon about that.
3787560	3789560	I asked him that very question.
3789560	3794560	And he said it's just not like a good look in London
3794560	3796560	at that point to be...
3796560	3797560	A banker's son?
3797560	3798560	Yeah.
3799560	3800560	Not a good look.
3800560	3802560	Anyway, he told me a story.
3802560	3804560	It sounds like Simon created his own sort of story.
3804560	3806560	This is kind of going to hurt your street cred.
3806560	3807560	Oh, my street cred.
3807560	3808560	Don't have street cred.
3808560	3809560	Okay.
3809560	3810560	Well, not for long.
3812560	3814560	So Simon agreed to do like a photo shoot
3814560	3818560	for a Bikini Roulette Army cover, album cover.
3818560	3819560	Agreed.
3819560	3822560	Or offered or whatever.
3822560	3823560	Okay.
3823560	3827560	And what he offered was to help make over your wardrobe
3827560	3829560	and get proper clothes for this.
3829560	3830560	Right.
3830560	3833560	And he says that you suggested they go to Harrod's.
3833560	3837560	He said bloody hell and took you to Camden Market.
3837560	3838560	That's right.
3839560	3840560	That's true.
3840560	3841560	I didn't know.
3841560	3843560	I thought Harrod's had some cool shit.
3843560	3845560	What's wrong with Harrod's?
3845560	3847560	I don't know, man.
3847560	3849560	It's not as cool as Camden Market,
3849560	3851560	but Harrod's still nice.
3852560	3855560	If I had a choice between Harrod's and Camden Market,
3855560	3857560	would you go to Harrod's or Camden Market?
3857560	3859560	It depends what look that I try to fill off.
3859560	3861560	I wouldn't go to either, to be honest.
3861560	3862560	I would go to the Gap.
3862560	3863560	To the Gap.
3863560	3867560	So that's a sign of my fashion sense.
3870560	3871560	Okay.
3871560	3874560	So I'm telling the story of how you and Beth met.
3874560	3875560	Yes.
3875560	3878560	At a party in 2011.
3878560	3879560	Yes.
3879560	3881560	She saw you across the room.
3881560	3883560	There was something magnetic about you.
3883560	3885560	She needed to know who this cocky guy was.
3885560	3886560	So sweet.
3886560	3888560	She walked over and started talking.
3888560	3891560	She's captivated, so confident, so brash, so American.
3891560	3892560	Come on, dear.
3892560	3893560	Cheesy.
3893560	3894560	Cheesy.
3894560	3896560	You made a crack about how she looked just like Patty Boyd.
3896560	3897560	She knew who Patty Boyd was,
3897560	3900560	but she was very flattered and she got on and googled it.
3901560	3904560	And by the following spring, so we're in 2012 now,
3904560	3907560	Jenny's had a picture and you and Beth are living together.
3907560	3908560	Yes.
3908560	3910560	She realized that you were a hoarder.
3910560	3911560	A hoarder.
3911560	3912560	A hoarder.
3912560	3913560	Years worth of junk.
3913560	3916560	Ticket stubs, tattered artwork, both clothes.
3916560	3919560	Occupying every drawer and shelf in the apartment.
3919560	3920560	What?
3920560	3921560	That's not true at all.
3921560	3922560	No?
3922560	3923560	That's maybe for books.
3923560	3926560	I kept all these books, but I threw a lot of shit away.
3926560	3927560	Okay.
3927560	3928560	I need to see it.
3928560	3929560	Wow.
3929560	3930560	Excuse me.
3930560	3931560	No.
3931560	3932560	Wow.
3932560	3933560	Amazing.
3933560	3934560	I did not throw...
3934560	3936560	There were some things I did not throw away.
3936560	3937560	I reluctantly corroborate.
3937560	3938560	But not a hoarder.
3938560	3939560	Because images...
3939560	3940560	It's a businessman.
3940560	3944560	When I think of a hoarder, I see that images on television with people stacking up piles
3944560	3945560	in these papers.
3945560	3946560	That's not...
3946560	3947560	Well, we can set up.
3947560	3949560	I mean, I don't know.
3949560	3950560	It's a majority.
3950560	3953560	I mean, it's not a compliment.
3953560	3955560	He's absolutely a hoarder, isn't he?
3955560	3956560	You're not.
3956560	3957560	Thank you.
3957560	3959560	I'm highly confident in the accuracy of that description.
3959560	3960560	She's not exaggerating.
3960560	3961560	Yeah.
3961560	3962560	Good.
3962560	3963560	Here you go, buddy.
3963560	3968560	I'm just trying to find another pack of cigarettes.
3968560	3971560	Here it is.
3971560	3974560	He's actually a very hoarder.
3974560	3978560	He's got, like, city tickets.
3978560	3982560	But he doesn't have stacks of newspapers.
3982560	3983560	Yeah.
3983560	3986560	He keeps every cinema ticket, every note.
3986560	3987560	It's amazing.
3987560	3990560	Well, hey, it's a good way to jog your memory.
3990560	3991560	It's a very good way.
3991560	3992560	Yeah.
3992560	3993560	It's a good way.
3993560	3995560	She says it is fondly, by the way.
3995560	3996560	Okay.
3996560	3999860	She wanted to do things like cook dinner and go out on dates and explore London in the
3999860	4001560	daylight with her boyfriend.
4001560	4009560	Believe it or not, your sleeping habits were not conducive to that, which is maybe a little
4009560	4011560	frustrating to her.
4011560	4019020	One of the things that surprised her about you was that you, at first glance, came across
4019020	4024020	to her as this brash, charismatic, hyper-confident American.
4024020	4026100	And I think maybe I've told you about this.
4026100	4031860	She found you to be extremely anxious, sometimes tongue-tied, by anxiety before performances.
4031860	4039740	And she gave me a specific example of a performance at the 100 Club on Oxford Street, where you
4039740	4046400	wrapped up your set, then shouted into the microphone, someone needs to call me an ambulance.
4046400	4052960	And the crowd looked at you silently, not clear, or not sure if you were serious or not.
4052960	4054160	And then you fled offstage.
4054160	4058480	And Beth, rushed backstage, thinking you were having some sort of breakdown, can't find
4058480	4065440	you, spent a while exploring the labby runth of, I guess, is that club's underground area.
4065440	4068720	And eventually, leaves me, she can't find you.
4068720	4074960	And there, on the sidewalk, you're sitting there sweating, panicked, and unable to speak,
4074960	4075960	she says.
4075960	4077480	And I thought I was going to die.
4077480	4078480	Why?
4078480	4084360	Lane, Lane Hines was playing with me, and Lane had a party the night before.
4084360	4088320	So, well, actually, Lane wasn't scheduled to play with you, I was supposed to play alone,
4088320	4092800	but we went to Lane's house, we had a party, we were up all night, a lot of cocaine, a lot
4092800	4093800	of cocaine.
4093800	4094800	And we did not sleep.
4094800	4098520	And then sometime around 7am, he said, Lane, why don't you join me on stage?
4098520	4101920	He's like, OK, it's cocaine conversation.
4101920	4104520	And then we just decided not to sleep and stay up to the show.
4104560	4110240	So we get to the hunter club, like, at night, cooked up out of our heads with the guitars.
4110240	4115560	And then I start performing, and I was so exhausted, and then not only the anxiety from
4115560	4120320	playing mixed with the cocaine, mixed with the no sleep, I thought I was going to die
4120320	4121320	at the last song.
4121320	4122320	Like, I was singing.
4122320	4124240	I didn't think I was going to finish the song.
4124240	4126920	And so I thought I was going to fall right off the fucking stage and die.
4126920	4127920	So he said, call me an ambulance.
4127920	4128920	And I was dead serious.
4128920	4130920	I thought I was going to die.
4131320	4135120	So I had to go outside and catch my breath and calm down and relax.
4136120	4137120	It's terrible.
4137120	4139120	Well, that matches up pretty well.
4139120	4140120	Yeah.
4140120	4141120	That's your perspective.
4141120	4143120	I've now got both perspectives of them.
4143120	4144120	They mesh.
4144120	4149120	So you and Bill go to Wimbledon.
4149120	4156120	June 2013, lovely picture of you guys together there.
4156120	4159120	Faded Giants hat that couldn't corral your long hair.
4159120	4164720	Half button denim shirt that exposed your chest.
4164720	4170420	Your bearded face projecting too cool for school detachment.
4170420	4181920	You at one point asked Bill, asked your dad, say, tell me about work, and he didn't answer.
4181920	4191720	I'm noting, let's say, going into that suicide at the Swiss insurance company where Ackerman
4191720	4192720	had gone on to.
4192720	4194720	The double murder suicide?
4194720	4195720	No.
4195720	4197720	No, that's a different one.
4197720	4204320	This is the one in fall of 2013, and your dad and some of his friends afterwards are
4204320	4208840	emailing about this one and saying it doesn't look too good for Ackerman because this guy
4208840	4214160	had just hung himself and left a suicide note that blamed Ackerman for putting too much
4214160	4215160	pressure on him.
4215160	4216160	Did it?
4216160	4217160	Yeah.
4217160	4218160	I didn't know this.
4218160	4219160	That's public.
4219160	4220160	I didn't know that.
4220160	4221160	What did they not say?
4221160	4222160	Do you have it in there?
4222160	4223160	I don't.
4223160	4230360	Ackerman then resigned from that company and said, I have reason to believe that the families
4230360	4233640	of the opinion that I should take my share of responsibility.
4233640	4238800	He later told someone that a certain amount of pressure or occasional factual criticism
4238800	4240280	were perfectly normal in such positions.
4240280	4243000	They did not even begin to justify suicide.
4243000	4244000	I remember this.
4244000	4245000	Yes.
4245000	4246000	Okay.
4246000	4247640	The wife had done a campaign.
4247640	4248640	The wife blamed him.
4248640	4249640	Yes.
4249640	4250640	Yes.
4250640	4251640	Okay.
4251640	4252640	So Bill retires.
4252640	4257640	His official last day of work is August 31st.
4257640	4262160	You asked him why he was quitting, and he says, quote, there is really no logical next
4262160	4266520	step for me at DB after board appointment fell through, which is fine.
4266520	4270240	I lasted a lot longer than I thought I would.
4270240	4275080	Anshu hosts a lunch for him with about a dozen people.
4275080	4279640	He gave a little speech, toasted Bill for his work.
4279640	4281320	Afterwards Bill, you welcome to thank him.
4281320	4282920	It's a very nice thing.
4282920	4283920	You know it.
4283920	4287680	Anshu responds, you've made a very important contribution to this institution and to many
4287680	4288680	lives.
4288680	4289680	Thanks.
4289680	4290680	Let's stay in touch.
4291200	4294680	Would you kind of stiffen a slightly distant tone?
4295680	4299680	Well, it's meant for, you know, it's not like a personal note.
4299680	4300680	No, it was.
4300680	4301680	These are personal emails.
4301680	4303680	Oh, that's all I can say.
4305680	4307680	He turns 58.
4307680	4310680	Oh, this is the email I sent you?
4310680	4312680	This is stuff I've gotten from you, yeah.
4312680	4313680	That I sent you?
4313680	4314680	Okay.
4314680	4317680	The only person who's been sending me Bill Brooksman's emails.
4317680	4318680	Okay.
4318680	4319680	Right.
4319680	4321680	I just, for never mind.
4321680	4322680	Sorry.
4325680	4329680	They plan to stay in London another year and do some traveling.
4329680	4331680	I'm getting into just some of that.
4331680	4335680	Oh, noting that they made plans to go to South Africa and then Iran the following spring of
4335680	4336680	2014.
4336680	4337680	Great.
4337680	4340680	Bill tries to learn a little French.
4340680	4343680	He takes some writing classes.
4343680	4348680	He prefers to get his driver's license, experiments in the kitchen.
4348680	4351680	He's enjoying being very lazy and unproductive.
4351680	4354680	He writes to a former colleague.
4354680	4356680	He finds himself drinking more and more.
4356680	4360680	Thanksgiving of 2013, he and his mom fly back to New York.
4360680	4366680	Bill goes to lunch with Saman Maj, who, you know, is net by this point a finance professor
4366680	4367680	at Yale.
4367680	4370680	And Bill complains that he's missing his job.
4370680	4372680	The mark is the adrenaline, the challenge.
4372680	4374680	He asks Saman, how do you manage it?
4374680	4376680	Don't you miss it?
4376680	4380680	And it, Maj says he's found fulfillment in academia and suggests that Bill finds something
4380680	4384680	to do with his life.
4384680	4388680	Instead, Bill remains very immersed, as you know, in DBTCA.
4388680	4395680	And it, which is engulfed in, like, rapidly expanding series of problems.
4395680	4398680	They don't even have a CFO.
4398680	4401680	They're kind of whitewashing these fed stress tests.
4401680	4410680	He pushes, as you know, your dad pushes a lot to, you know, take things more seriously
4410680	4413680	and, like, get up to speed.
4413680	4416680	That does not really seem to be working very well.
4416680	4419680	Like, no one seems to be taking it all that seriously.
4419680	4429680	And, okay, December 2013, you meet your parents for sushi.
4429680	4433680	And this is where we get into the U.S.
4433680	4436680	He asks you what your long-term plans are for all the music.
4436680	4441680	He says how much it would cost to, like, do it all.
4441680	4446680	And for a glorious moment, you think your dad's about to offer to bankroll all of them.
4446680	4449680	Instead, he asks how you'll support yourself when he's gone.
4449680	4451680	You ask, are you sick?
4451680	4458680	Well, I made a joke, too, because I didn't want him to think that I was giving a number to bankroll it.
4458680	4459680	So it's not exactly...
4459680	4461680	I'm not suggesting at all that you're like money broke.
4461680	4462680	No, I made a specific joke.
4462680	4466680	I said $1 billion, because I didn't want him to think that I was, like...
4466680	4468680	Anyway, it doesn't matter.
4468680	4470680	You say, are you sick?
4470680	4471680	He shakes his head.
4471680	4473680	Ola answers, your father is fine.
4473680	4474680	Right.
4474680	4477680	A week or two later, you and Beth go out to dinner with them.
4477680	4491680	That's when you give the Steve Miller band anthology and the record player, which Ola did not like.
4491680	4494680	There's a gospel choir singing in the restaurant.
4494680	4496680	Yeah, that's right.
4496680	4503680	Your dad had actually a really engaging conversation about pop music, which seemed out of character for him, but interesting.
4503680	4504680	Yeah.
4504680	4506680	At the end of the dinner, he hugged you.
4506680	4512680	This is an unusual display of physical affection and says, I love you very much.
4512680	4514680	Hand to a holiday card.
4514680	4517680	Enjoy the holidays here and we'll see you in January.
4517680	4522680	In front of the car, there is a picture of Daisy that Ola had drawn.
4522680	4529680	This little card is blue and white, except for the dog's red leash.
4529680	4531680	Huh.
4531680	4532680	Okay.
4532680	4534680	That month...
4534680	4536680	I didn't pick up on that.
4536680	4538680	Is that right?
4538680	4539680	Take a look.
4539680	4541680	Yeah, I did see it again.
4541680	4543680	It's the only thing that stands out in the card is the red leash.
4543680	4544680	It does, right?
4544680	4546680	Yep.
4546680	4547680	Do you have it?
4547680	4549680	Yeah, I send it to him.
4549680	4551680	I don't know if he sent it to me or if he showed it to me.
4551680	4552680	Yeah, he must have sent it to me.
4552680	4554680	I took a picture of it and emailed it to you.
4554680	4555680	Yeah.
4555680	4556680	Yeah.
4556680	4557680	Wow.
4557680	4559680	I didn't even miss that.
4559680	4561680	That's pretty quick.
4561680	4563680	Yeah.
4563680	4565680	Good catch.
4565680	4575680	So that month, one afternoon, Bill arranged to meet up with Martin Luft, who was his partner back in the olden days at Deutsche Bank,
4575680	4577680	the guy, the military guy.
4577680	4579680	Some people thought he was a special forces.
4579680	4581680	And they agreed to meet at Gales.
4581680	4586680	Gales, that big chain of little cafes and coffee shops in London.
4586680	4587680	Barely.
4587680	4591680	It was kind of a fixture in my neighborhood anyway.
4591680	4592680	And also in Chelsea.
4592680	4595680	And Bill shows up in his gym clothes.
4595680	4596680	He just came from the gym.
4596680	4597680	He's sweaty.
4597680	4600680	And so he's sitting in the crowded cafe reminiscing.
4600680	4609680	And Loat has been, he gave up on the banking industry and is kind of telling Bill about how he's just like happier than he's ever been in his life.
4609680	4618680	He's got like a small house now and he goes to pub quizzes and jogs and skis and just things are simpler.
4618680	4623680	Tries to get your dad enthusiastic about this new phase of his retirement.
4623680	4629680	And Loat can tell that Bill is just like dwelling on things.
4629680	4634680	And at one point he says to Loat that he's wrestling with a problem.
4634680	4638680	And he says the bank had done a trade with a client.
4638680	4641680	The client hadn't fully understood what he'd been getting into.
4641680	4643680	And now there's a big mess.
4643680	4646680	It sounded to Loat a lot like the Orange County.
4646680	4649680	Well, it sounded like that, but you're right.
4649680	4650680	That's very good.
4650680	4655680	This is three weeks before your dad kills himself.
4655680	4658680	He also says...
4658680	4661680	It could be why my dad asked for the Orange County memo again.
4661680	4663680	If this is looming on him.
4663680	4665680	Or it could be Monica DePasque.
4665680	4668680	Because that's really what this sounds like to me.
4668680	4670680	Bill asked Martin what he should do.
4670680	4675680	And Loat, who was not very good at reading people, could tell that Bill was like really upset.
4675680	4682680	And Loat had never forgotten a lesson that Bill had taught him back in their early days together.
4682680	4685680	There was a lesson that Reverend Jack had actually told Bill.
4685680	4690680	Which is that do write by other people, be honest with them, treat them ethically, things will work out in the end.
4690680	4692680	And so he told Bill that.
4692680	4696680	He said, I remember when I had a problem with this back in the early days of Deutsche.
4696680	4698680	This is what you told me and now I'm telling it to you.
4698680	4703680	And Bill looked at him, kind of stared off into the distance, didn't say anything.
4703680	4706680	And there's an awkward silence.
4706680	4710680	I think my father realizes his own...
4714680	4717680	It's the word fallibility in that sentence.
4717680	4719680	His own premature...
4719680	4721680	What's the word?
4721680	4726680	Juvenile understanding of morality.
4726680	4729680	I mean he recognizes his...
4729680	4731680	It's the word.
4731680	4733680	It's a perfect word.
4733680	4735680	It's escaping my mind.
4735680	4738680	Immature understanding of morality.
4738680	4742680	It's very do write by others and they will do write by you.
4742680	4745680	He's learning more and more is not true.
4745680	4748680	It's a lot more grayer than that.
4748680	4751680	I think it might be simpler.
4751680	4755680	I think his whole life is understanding that less, more and more.
4755680	4758680	He is the moral center of everything and he has always been.
4758680	4763680	And more he learns, especially after his father died, who was the...
4763680	4770680	Mr. Moralistic, the pillars of the family and everything else.
4770680	4774680	He realizes that this is a fallacy.
4774680	4778680	We're going to get into some of the stuff with his dad dying a little bit.
4778680	4780680	Just in my chronology.
4780680	4782680	I'm sure to hear Martin Lewis say that to him.
4782680	4785680	He sees his own hubris.
4786680	4788680	My take of...
4788680	4789680	It's really interesting.
4789680	4790680	My dad's not this deep.
4790680	4793680	I mean he's a very bright guy and he knows that something like this,
4793680	4796680	saying this is like putting a band-aid on a fucking...
4796680	4800680	Or maybe he's just deeply upset about whatever...
4800680	4801680	I mean, Loats take away from this.
4801680	4802680	A sword wound.
4802680	4806680	I think was that...
4806680	4808680	Do you get what I'm saying?
4808680	4810680	100% of what you're saying.
4810680	4812680	I'm not being dismissive when I say that.
4812680	4813680	It's really interesting.
4813680	4817680	I hadn't thought about that.
4817680	4821680	So off they go with the girls to Virgin Gorda.
